year,overall_pick,newPick,pickDifference,rank,team,player,college,unit,indicator,value
1989,30,41,-11,Rotation,MIL,Frank Kornet,Vanderbilt,Selection,observed_perf,7.696232103686363
1989,30,41,-11,Rotation,MIL,Frank Kornet,Vanderbilt,Selection,pick_perf_difference,0.07854300008129123
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,3_point_percentage,0
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,assists,2
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,average_assists,0.1
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,average_minutes_played,4.8
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,average_total_rebounds,1.1
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,box_plus_minus,-6.9
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,field_goal_percentage,0.459
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,free_throw_percentage,0.5
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,games,31
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,minutes_played,149
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,overall_performance,5.077504950205597
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,points,44
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,points_per_game,1.4
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,total_rebounds,34
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,value_over_replacement,-0.2
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,win_shares,0.1
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,win_shares_per_48_minutes,0.029
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Player,years_active,3
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Selection,expected_perf,7.242571904214334
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Selection,observed_perf,6.949202025521103
1989,34,45,-11,Rotation,MIN,Gary Leonard,Missouri,Selection,pick_perf_difference,-0.2933698786932313
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,3_point_percentage,0.358
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,assists,1769
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,average_assists,2.3
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,average_minutes_played,22.8
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,average_total_rebounds,3.1
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,box_plus_minus,-0.8
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,field_goal_percentage,0.402
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,free_throw_percentage,0.81
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,games,766
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,minutes_played,17429
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,overall_performance,10.339241029099268
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,points,6925
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,points_per_game,9
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,total_rebounds,2342
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,value_over_replacement,5.3
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,win_shares,24.6
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,win_shares_per_48_minutes,0.068
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Player,years_active,12
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Selection,expected_perf,10.413005931784337
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Selection,observed_perf,10.506969508170902
1989,7,15,-8,Elite,IND,George McCloud,Florida State,Selection,pick_perf_difference,0.0939635763865656
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,3_point_percentage,0.4
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,assists,2097
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,average_assists,2.1
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,average_minutes_played,35
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,average_total_rebounds,4.4
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,box_plus_minus,0.8
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,field_goal_percentage,0.456
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,free_throw_percentage,0.846
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,games,1000
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,minutes_played,34985
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,overall_performance,13.997051938979755
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,points,18336
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,points_per_game,18.3
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,total_rebounds,4387
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,value_over_replacement,24.9
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,win_shares,88.7
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,win_shares_per_48_minutes,0.122
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Player,years_active,15
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Selection,expected_perf,11.462324468993414
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Selection,observed_perf,11.817258431554071
1989,4,4,0,SuperStar,MIA,Glen Rice,Michigan,Selection,pick_perf_difference,0.3549339625606578
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,3_point_percentage,0.281
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,assists,751
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,average_assists,2.7
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,average_minutes_played,12.2
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,average_total_rebounds,0.9
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,box_plus_minus,-2.9
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,field_goal_percentage,0.383
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,free_throw_percentage,0.71
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,games,274
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,minutes_played,3350
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,overall_performance,7.2604089177624065
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,points,767
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,points_per_game,2.8
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,total_rebounds,248
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,value_over_replacement,-0.8
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,win_shares,1.6
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,win_shares_per_48_minutes,0.023
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Player,years_active,6
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Selection,expected_perf,5.4555546505104
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Selection,observed_perf,5.353700175826007
1989,52,29,23,Role,PHO,Greg Grant,Trenton State University,Selection,pick_perf_difference,-0.10185447468439257
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,3_point_percentage,0.323
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,assists,1410
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,average_assists,3.9
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,average_minutes_played,20.1
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,average_total_rebounds,2.3
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,box_plus_minus,-0.7
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,field_goal_percentage,0.419
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,free_throw_percentage,0.764
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,games,359
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,minutes_played,7202
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,overall_performance,9.090163109944127
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,points,1967
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,points_per_game,5.5
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,total_rebounds,819
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,value_over_replacement,2.4
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,win_shares,10.7
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,win_shares_per_48_minutes,0.071
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Player,years_active,8
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Selection,expected_perf,5.775316220695943
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Selection,observed_perf,5.40530764198491
1989,49,20,29,Starter,ATL,Haywoode Workman,Oral Roberts,Selection,pick_perf_difference,-0.3700085787110332
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,3_point_percentage,0.135
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,assists,639
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,average_assists,1
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,average_minutes_played,22.9
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,average_total_rebounds,5
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,box_plus_minus,-2.9
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,field_goal_percentage,0.472
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,free_throw_percentage,0.716
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,games,672
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,minutes_played,15370
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,overall_performance,9.49577583697292
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,points,5680
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,points_per_game,8.5
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,total_rebounds,3381
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,value_over_replacement,-3.7
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,win_shares,22.5
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,win_shares_per_48_minutes,0.07
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Player,years_active,11
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Selection,expected_perf,11.059339900349276
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Selection,observed_perf,11.538965151275113
1989,5,19,-14,Starter,CHH,J.R. Reid,UNC,Selection,pick_perf_difference,0.47962525092583697
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,3_point_percentage,0
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,assists,4
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,average_assists,1
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,average_minutes_played,6.5
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,average_total_rebounds,0.5
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,box_plus_minus,-4
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,field_goal_percentage,0.429
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,free_throw_percentage,0.333
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,games,4
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,minutes_played,26
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,overall_performance,4.935446568480693
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,points,7
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,points_per_game,1.8
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,total_rebounds,2
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,value_over_replacement,0
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,win_shares,0
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,win_shares_per_48_minutes,0.022
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Player,years_active,1
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Selection,expected_perf,7.335934298414024
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Selection,observed_perf,6.994091557381363
1989,33,46,-13,Rotation,LAC,Jay Edwards,Indiana,Selection,pick_perf_difference,-0.34184274103266077
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,3_point_percentage,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,assists,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,average_assists,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,average_minutes_played,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,average_total_rebounds,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,box_plus_minus,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,field_goal_percentage,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,free_throw_percentage,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,games,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,minutes_played,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,overall_performance,3.1034894171256564
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,points,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,points_per_game,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,total_rebounds,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,value_over_replacement,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,win_shares,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,win_shares_per_48_minutes,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Player,years_active,0
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Selection,expected_perf,5.347526108750961
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Selection,observed_perf,5.077510966341066
1989,53,49,4,Deep,DAL,Jeff Hodge,University of South Alabama,Selection,pick_perf_difference,-0.2700151424098953
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,3_point_percentage,0.282
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,assists,109
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,average_assists,0.8
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,average_minutes_played,18.8
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,average_total_rebounds,2
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,box_plus_minus,-3.2
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,field_goal_percentage,0.417
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,free_throw_percentage,0.694
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,games,143
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,minutes_played,2685
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,overall_performance,7.2192554499437325
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,points,956
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,points_per_game,6.7
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,total_rebounds,290
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,value_over_replacement,-0.8
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,win_shares,2.1
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,win_shares_per_48_minutes,0.038
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Player,years_active,2
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Selection,expected_perf,7.523355033916075
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Selection,observed_perf,7.3010317720259685
1989,31,30,1,Role,LAC,Jeff Martin,Murray State,Selection,pick_perf_difference,-0.22232326189010632
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,3_point_percentage,0
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,assists,25
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,average_assists,0.5
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,average_minutes_played,8.4
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,average_total_rebounds,1.9
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,box_plus_minus,-6.3
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,field_goal_percentage,0.395
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,free_throw_percentage,0.609
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,games,55
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,minutes_played,462
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,overall_performance,5.617164164316233
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,points,112
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,points_per_game,2
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,total_rebounds,103
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,value_over_replacement,-0.5
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,win_shares,-0.1
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,win_shares_per_48_minutes,-0.008
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Player,years_active,4
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Selection,expected_perf,8.602581621486836
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Selection,observed_perf,8.210243229324197
1989,20,40,-20,Rotation,CHI,Jeff Sanders,Georgia Southern University,Selection,pick_perf_difference,-0.3923383921626389
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,3_point_percentage,0.224
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,assists,342
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,average_assists,2.7
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,average_minutes_played,14.7
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,average_total_rebounds,1.3
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,box_plus_minus,-3
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,field_goal_percentage,0.386
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,free_throw_percentage,0.787
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,games,128
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,minutes_played,1879
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,overall_performance,7.284627143186679
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,points,609
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,points_per_game,4.8
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,total_rebounds,161
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,value_over_replacement,-0.5
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,win_shares,0.5
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,win_shares_per_48_minutes,0.013
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Player,years_active,3
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Selection,expected_perf,8.099339178811567
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Selection,observed_perf,7.974357077557158
1989,25,28,-3,Role,CLE,John Morton,Seton Hall,Selection,pick_perf_difference,-0.12498210125440856
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,3_point_percentage,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,assists,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,average_assists,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,average_minutes_played,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,average_total_rebounds,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,box_plus_minus,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,field_goal_percentage,0
1989,48,50,-2,Deep,UTA,Junie Lewis,University of South Alabama,Player,free_throw_percentage,0
